source,ownership,name,aliases,country,street_address,city,state,description,primary_type,types_multiple,email,primary_website,phone,facebook,latitude,longitude,function,theme,target audience,network_affiliation,services,fablabs_url,hackerspaces_url,status,flickr,youtube,ustream,mailinglist,last_updated,open_to_exchanges,irc,date_of_founding,number_of_members,wiki,twitter,googleplus,membership_fee,jabber,open_to_residencies,size,g_place_id,image_url,tools ,other_websites,africahubs 
Hackerspaces.org,,Loop Coworking,,Argentina,"Gregorio Gavier 2029, 5009, Cordoba, Argentina",Cordoba, CORDOBA,,Workshop,,info@loopcoworking.org,loopcoworking.org,-4825070,http://facebook.com/LoopCoworking,-31.368,-64.2353,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Loop_Coworking,active,,,,,2/4/14,yes,,11/1/13,1 to 50,,http://twitter.com/@loopcoworking,http://google.com/+LoopCoworkingCordoba/,"Monthly, full time - 180USD",,yes,400m2,,,,,
Hackerspaces.org,,Lower Bucks Hackerspace,,United States,Bensalem,Bensalem, Pennsylvania,"Some of the projects that have been discussed to get us started include robotics (including Lego Mindstorm), natural language, urban horticulture, RF direction finding, and user groups such as Linux or Drupal.  This is a list just to get started.  Once an organization is established and funding starts to come in, we can go just about anywhere members want to.",Workshop,,mike@msabal.net,hackerspace.lowerbucks.org,,,40.1375,-74.9353,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Lower_Bucks_Hackerspace,planned,,,,,9/17/14,,,7/1/12,,,,,"We're so new, we don't even have an organization yet.  I've been talking with a few people about getting something started, and putting up this page is a step in that process.",,,0,,,,,
Hackerspaces.org,,Lower Haight Lab,,United States,San Francisco,San Francisco, California,Contact us to join the party!,Workshop,,daniel.robert.lewis+lowerhaightlab@gmail.com,lowerhaightlab.org,,,37.7717,-122.43,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Lower_Haight_Lab,planned,,,,,2/23/14,,,2/22/14,,,,,$100/mo or $50/mo,,,700sqft,ChIJlXPJaB5-j4ARV7rXvawQ2fQ,,,,
Hackerspaces.org,,LUG-MYK,,Germany,"Kruft, Germany",Kruft, Rhineland-Palatinate,"LUG-MYK is a GNU/Linux User Group from Mayen-Koblenz, Germany. Founded 2009 in Mayen now we meet usually in a room of the ""Tenne"" in Kruft (near Koblenz) on the third saturday each month. Besides Linux a lot of other topics with technical or ""free"" background like web applications, keyboard layouts, networking basics or microcontrollers can be discussed in our somewhat mixed group. Regular presentations offer a look at new subjects. Interested visitors are - of course - welcome at all meetings and our mailing list.",Workshop,,,lug-myk.de,,,"50 23'5"""," 7 20'18""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/LUG-MYK,active,,,,http://lists.lug-myk.de/listinfo/lug-talk,11/16/13,,,12/19/09,1 to 50,http://lug-myk.de/,https://twitter.com/LUG_MYK,,0,,,pub,,,,,
Hackerspaces.org,,Lug.KL-Lab,,Germany,"67655, Kaiserslautern, Germany",Kaiserslautern, Rhineland-Palatinate,"The LUG's regular meeting takes place every first, third and depending on the month also the fifth Wednesday of each month in Hofbr _uhaus @ 7 p.m.",Workshop,,info@lug-kl.de,lug-kl.de,,,"49 26'41"""," 7 46'9""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Lug.KL-Lab,planned,,,,lug-subscribe@unix-ag.uni-kl.de,3/19/13,,,10/3/09,,,,,,,,,,,,,
Hackerspaces.org,,LUGoNS,,Serbia,"21000, Novi Sad, Serbia",Novi Sad, Vojvodina,,Workshop,,office@lugons.org,lugons.org,,,45.265473,19.829566,,,,Hackerspaces,,,https://wiki.hackerspaces.org/LUGoNS,active,,,,https://free-lists.net,2/17/14,,irc://irc.freenode.net/lugons,5/11/01,,https://events.lugons.org/,http://twitter.com/#!/lugons_org,,,<user>@lugons.org (registration only open to members),,,,,,,
Hackerspaces.org,,LUGR,,Germany,"Lederergasse 25, 93047 Regensburg-, Regensburg, Germany",Regensburg, Bavaria,There is no rule that says that hackerspaces here have to be persistent. However the place is there persistently and its open when we're there or when there is some other official happening there. Look at the lederer homepage for dates.,Workshop,,,lugr.de,,,"49 1'20"""," 12 5'8""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/LUGR,active,,,,lugr@lugr.de,10/26/09,,,3/20/08,1 to 50,http://ccc-regensburg.de,,,free for members of the LUGR and CCCR. Different Groups have to become member of the L.E.D.E.R.E.R e.V. (50 EUR p.m.) to gain access!,jabber.lugr.de,,100,,,,,
Hackerspaces.org,,LVL1,,United States,"1205 E Washington st, KY 40205, Louisville",Louisville, Kentucky,"Pretty much every day, from ~ 4 pm til ~ 1 AM, people are in the space, doing, hacking, making....",Workshop,,webmaster@lvl1.org,lvl1.org,,,38.2439,-85.7389,,,,Hackerspaces,,,https://wiki.hackerspaces.org/LVL1,active,http://www.flickr.com/photos/lvl1/,,http://www.ustream.tv/channel/lvl1-org,http://groups.google.com/group/lvl1,1/7/15,,lvl1 on irc.freenode.net,11/10/09,51 to 100,http://wiki.lvl1.org/,,,$50/mo,,,9000 ft,ChIJ0zBT52IvdkARPwA0_0x1RQg,,,,
Hackerspaces.org,,Lynchburg Hackerspace,,United States,Lynchburg,Lynchburg, Virginia,,Workshop,,,lynchburghackerspace.org,,,37.4138,-79.1422,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Lynchburg_Hackerspace,planned,,,,,10/3/12,,,,,,,,,,,,,,,,
Hackerspaces.org,,M.A.C.H. 925,,United States,Concord,Concord, California,"Come to our planning meetings!http://www.meetup.com/East-Bay-Hackers-Contra-Costa-County-Hackerspace/",Workshop,,joseph@eastbayhackers.com,eastbayhackers.com,650-826-1366,,37.9778,-122.031,,,,Hackerspaces,,,https://wiki.hackerspaces.org/M.A.C.H._925,planned,,,,east-bay-hackers@googlegroups.com,6/12/14,yes,,2/14/14,1 to 50,,,,,,no,,ChIJMS5ViuBmhYARjhCvhETFWsc,,,,
Hackerspaces.org,,MacGyver,,Czech Republic,"Prague, Czech Republic",Prague, ,,Workshop,,macgyver@siliconhill.cz,macgyver.siliconhill.cz,,,"50 4'46"""," 14 23'42""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/MacGyver,active,,,,,9/28/13,no,,10/10/06,,http://macgyver.siliconhill.cz/wiki/,,,,,no,50 m__,,,,,
Hackerspaces.org,,MACH,,United States,"1221 N Central Ave, 85004, Phoenix",Phoenix, Arizona,,Workshop,,,phoenixpubliclibrary.org/teens/pages/mach/mach.aspx,,,33.4619,-112.073,,,,Hackerspaces,,,https://wiki.hackerspaces.org/MACH,active,,,,,9/22/14,,,1/1/14,,,,,Part of the public library -- see website for details.,,,,ChIJH_jDuHtrK4cRL3uaLGV1sss,,,,
Hackerspaces.org,,Machine Project,,United States,Los Angeles,Los Angeles, California,,Workshop,,machine@machineproject.com,machineproject.com,,,34.0782,-118.263,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Machine_Project,,,,,,9/6/10,,,,,,,,,,,,ChIJD-8MIhrHwoARGXH0FhlwesQ,,,,
Hackerspaces.org,,MAD emergent art center,,Netherlands,"6118, 5600 HC  EINDHOVEN Netherlands, Eindhoven, Netherlands",Eindhoven, Noord Brabant,,Workshop,,mad@dse.nl,mad.dse.nl,,,"51 26'40"""," 5 27'44""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/MAD_emergent_art_center,active,,,,,6/14/11,,,5/1/08,1 to 50,,,,various,,,75m2,,,,,
Hackerspaces.org,,MADfab,,Spain,"Calle Martin Martinez 1, 28002, Madrid, Spain",Madrid, Madrid,,Workshop,,hola@madfab.es,madfab.es,,https://www.facebook.com/madfab.es,"40 26'47"""," -3 40'21""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/MADfab,active,,,,,10/13/14,,,11/27/09,1 to 50,,https://twitter.com/madfab_es,,,,,,,,,,
Hackerspaces.org,,MadHacklab,,Spain,Spain,, ,,Workshop,,,sindominio.net/wh2001,,,40.463667,-3.74922,,,,Hackerspaces,,,https://wiki.hackerspaces.org/MadHacklab,,,,,,7/15/08,,,,,,,,,,,,,,,,
Hackerspaces.org,,MADspace,,Netherlands,"Eindhoven, Nederland",Eindhoven, Noord Brabant,"MADspace is a hackerspace in Eindhoven, The Netherlands.A hackerspace is a place where people can meet to share knowledge and ideas and to build things. The topics are often (but nor necessarily) science/technology related. For a bit more elaborate discription, you can look at the descriptions at Wikipedia or (Dutch) hackerspaces.nl.FacilitiesWe share our space with MADlab. Of course, life essentials are covered (space, power, internet, coffee/beer). Furthermore we can also make use of some tools present at MADlab (screwdrivers etc, but also soldering iron, multimeter, ___). We currently don't have any of the more expensive (but fun!) equipment such as 3D-printers, laser cutters, or other CNC-machines. But if there is serious interest among the members, we'll figure out if we can arrange those (keep in mind that we currently don't collect any membership fees).",Workshop,,info@madspace.nl,madspace.nl,,,"51 26'10"""," 5 29'6""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/MADspace,active,,,,,6/17/13,,,8/16/09,1 to 50,http://wiki.madspace.nl,,,Free,,,100 m2,,,,,
Hackerspaces.org,,Main Line Hackerspace,,United States,"462 Glenmary Lane (GARAGE), 19087, Wayne",Wayne, Pennsylvania,"Possible Projects:RFID entry system, Homebrew in-dash entertainment solution, MAME arcade machine. The idea here is to choose just about ANYTHING we could feasibly build and program as a team - then do it. Oh and by ANYTHING I mean ANYTHING we can learn and have fun while doing as well as be proud of at the end.",Workshop,,The.Main.Line.Hack.Shack@gmail.com,thehackshack.info,760 LOL CAT 1,,40.03,-75.4086,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Main_Line_Hackerspace,planned,,,,,8/9/11,,,8/7/11,1 to 50,"wiki.thehackshack,info",MLHackShack,,There is currently no membership fee.,,,10x15  ft__,,,,,
Hackerspaces.org,,Maine Makerspace,,United States,Waterville,Waterville, Maine,,Workshop,,,mainemakerspace.com,,http://www.facebook.com/groups/145861735559259/,44.3061,-69.7827,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Maine_Makerspace,planned,,,,,11/23/12,,,10/1/12,1 to 50,,,,Free,,,,ChIJTZPrUdAGskwR85rkz1lsttQ,,,,
Hackerspaces.org,,Make It So: The Monadnock Makerspace,,United States,"12 Brook Street Keene, NH, 03431, Keene",Keene, New Hampshire,,Workshop,,monadnockmakerspace@yahoo.com,,(603) 852-2812,https://www.facebook.com/MakeItSoMakerspace?ref_type=bookmark,42.9311,-72.2767,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Make_It_So:_The_Monadnock_Makerspace,active,,,,,12/13/14,Maybe,,,,,,,"$45 to $150 per month, $2 per sq ft for studios.",,yes,,,,,,
Hackerspaces.org,,Make McPherson,,United States,McPherson,McPherson, Kansas,Starting up a Makerspace in Central Kansas.,Workshop,,makemcpherson@gmail.com,,,http://www.facebook.com/MakeMcPherson,38.3694,-97.6633,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Make_McPherson,planned,,,,,8/16/13,,,9/1/12,,,http://www.twitter.com/MakeMcPherson,,,,,,ChIJa2Mv4q1Xu4cRoWXTz5gKWFM,,,,
Hackerspaces.org,,Make.SI,,United States,Staten Island,Staten Island, New York,"We are a hacker/makerspace located in St. George, Staten Island. Our goal is to provide a welcoming, clean, usable space for members to work on projects, share ideas, and interact with like minded people. We offer a wide range of tools and equipment, including wood working tools, a 3D printer, and sewing machines. Current member projects include fixing up an old piano to light up with LED's when played, crochet amigurumi robots, and a fire breathing dragon puppet. Who knows what we will be working on next week! Come check us out. We are open to the public on Sundays @1pm and Thursdays @7pm.",Workshop,,,make.si,,https://www.facebook.com/MakeStatenIsland,40.6378,-74.0778,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Make.SI,active,,,,http://groups.google.com/group/make_si,2/4/14,,irc://irc.freenode.net/#make.si,1/17/12,,http://wiki.make.si,https://twitter.com/make_si,,"Full Member: $50/month. Full 24hr access to the space and storage space., Student Member: $25/month. Access with a full member present and storage space.",,,,ChIJb9cB9LRPwokRFqKEruWV7gM,,,,
Hackerspaces.org,,MakeBit,,United States,Fond du Lac,Fond du Lac, Wisconsin,"MakeBit is a new group in the planning stage. Please join the mailing list, or send an email if you are interested. Right now I am building connections and looking for space.  More details soon.",Workshop,,make@makebit.org,makebit.org,,,43.7731,-88.4467,,,,Hackerspaces,,,https://wiki.hackerspaces.org/MakeBit,planned,,,,http://groups.google.com/group/makebit,1/30/11,,,1/27/11,,,http://twitter.com/makebit,,"None, Still planning fees, USD",,,,,,,,
Hackerspaces.org,,MakeHartford,,United States,"30 Arbor St, Hartford , CT, Hartford",Hartford, Connecticut,,Workshop,,MakeHartford@gmail.com,makehartford.com,(860) 578-4338,https://www.facebook.com/groups/429751137090798/,41.7619,-72.6739,,,,Hackerspaces,,,https://wiki.hackerspaces.org/MakeHartford,active,,,,,12/12/14,,,12/7/12,51 to 100,,https://twitter.com/makehartford,,"Fees $50 autopay recurring,  $60 monthly for regular membership. Other membeships available.",,,0 sf,ChIJfy1lhklT5okRDJi9fMs18fo,,"3D Printer, CNC Mill or Router, Drill Press, Lathe",,
Hackerspaces.org,,MakePlace,,New Zealand,"Pirimai, Hawkes Bay-4112, Napier, New Zealand",Napier, Hawkes Bay,"The MakePlace is a place in Napier [ Hawkes Bay - New Zealand ] where you can come to meet, learn and build (almost) anything. Think of it as a gym that you join, but instead of using the equipment to exercise your body, you use them to create and make. In other words, it is a place to make your own..",Workshop,,,makeplace.co.nz,,https://www.facebook.com/MakeplaceNapier,"-39 30'0"""," 176 54'0""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/MakePlace,active,,,,,10/28/12,,,10/1/12,,,,,"Casual Making \xe2\x80\x93 $60 per month\nCasual Maker access gives you access to the MakePlace any 3 days per week.\nIncluded: Access to all tools in the facility, Further: Swipecard access, wifi (prepay for usage), tea/coffee and kitchen facilities., Serious Making \xe2\x80\x93 $120 per month\nSerious Maker access gives you access to the MakePlace any 7 days per week.\nIncluded: Access to all tools in the facility, Further: Swipecard access, wifi (prepay for usage), tea/coffee and kitchen facilities., Day Experience \xe2\x80\x93 $20 per day\nTry out our facilities for the day. At dates specified on our website you can walk in and try out the workshop.\nUsage of all machines are included as long as you have gone through the mandatory training for them.",,,,,,,,
Hackerspaces.org,,Maker Kids,,Canada,"2241 Dundas st west, Canada-M6R1X6, Toronto, Canada",Toronto, Ontario,Interwoven with everything we do is our philosophy to honour kids' own creativity and trust their abilities. Kids who are confident in their own abilities are capable of learning and doing anything!,Workshop,,andy@makerkids.ca,makerkids.ca,14165343848,http://www.facebook.com/makerkids,43.653226,-79.383184,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Maker_Kids,active,,,,http://dimentians.us2.list-manage.com/subscribe?u=2aacd21d76d4b73e8d097cf77&id=fe9c2f7497,7/30/12,,,4/19/12,1 to 50,,,,"After school classes $250 / 10 weeks 2 hrs per week.Summer camp $250 per full week.Drop in memberships to be determined.",,,900 ft__,,,,,
Hackerspaces.org,,Maker Space Malta,,Malta,"Valletta, Malta",Valletta, ,James.,Workshop,,,msmalta.com,,,"35 53'24"""," 14 29'35""",,,,Hackerspaces,,,https://wiki.hackerspaces.org/Maker_Space_Malta,planned,,,,,4/3/14,yes,,,,http://www.msmalta.com/wiki,,,50 Euros Yearly,,yes,,,,,,
Hackerspaces.org,,Maker Works,,United States,"3765 Plaza Drive, 48108, Ann Arbor, United States",Ann Arbor, Michigan,"To find out more information, visit us online, stop by for a tour of our facilities or call 734-222-4911",Workshop,,membership@maker-works.com,maker-works.com,734.222.4911,www.facebook.com/makerworx,42.2317,-83.7453,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Maker_Works,active,,,,,1/9/14,,,8/8/11,,,,,"Individual: $35/day, $90/month, $900/year     Family: $90/month for first person + $45 each additional person (15 years and younger are free)     Small Business: $80/month per person, $800/year per person",,,"11,000 sq ft.",ChIJ6zBJPPKvPIgRFDoT_KWbPgk,,,,
Hackerspaces.org,,MAKER's EDGe,,United States,"Waco, 76708,",Waco, Texas,,Workshop,,,makersedge.blogspot.com,254.495.9156,https://www.facebook.com/makers.edge,31.5458,-97.1433,,,,Hackerspaces,,,https://wiki.hackerspaces.org/MAKER%27s_EDGe,active,,,,,11/29/14,,,1/15/14,,,,https://plus.google.com/b/113270474552917050364/113270474552917050364/posts,,,,,ChIJGxn9zkaaT4YRoOOyXFLphPA,,,,
Hackerspaces.org,,Makers Local 256,,United States,"Makers Local 256, 414 Stevens Ave, 35801, Huntsville",Huntsville, Alabama,"The organization has its genesis around the time Tech Shop in San Francisco opened and it was determined that something similar could be done locally without so much of the cost.  Soon a wiki was formed where ideas and projects began to get committed to something more than memory and in late October 2006 the first meeting was held.  This group of friends continued meeting nearly every weekend, working on projects and discussing new ideas.  Much debate was given toward a name before finally settling on Makers Local 256.  A name both reflecting who and where we are.  In 2008, the question was raised of how much money everyone could pledge monthly for a year toward getting a physical space, a method we still use today. We moved into our first space of a humble 750sqft a few months later.  During our first year we managed to incorporate as a 501(c)(3) non-profit and double membership beyond the original ten members.  Due to this growth and discovering what the old space was lacking, a new space of 2500sqft was located in April 2009. In May of 2011 Makers Local 256 moved again to an even larger facility in the Five points area of Huntsville. Makers Local 256 now sports a membership of over forty makers and continues to grow.",Workshop,,,256.makerslocal.org,,,34.7444,-86.5794,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Makers_Local_256,active,,,http://www.ustream.tv/channel/makers-local-256,https://lists.makerslocal.org/mailman/listinfo/general,6/18/14,,irc://irc.freenode.net/#makerslocal,3/20/08,51 to 100,https://256.makerslocal.org/wiki,,,"Members set their own donation amounts, and are requested to make the consistent donation every month.",,,4000 sqft,ChIJ5WU5w7QUYogRXSqeC67OokM,,,,
Hackerspaces.org,,Makers VLC,,Spain,"Calle Serpis 3 (Workether), 46021, Valencia, Spain",Valencia, Valencia,Makers VLC is an open community for the exploration and prototyping of new technologies. ___ Join us today to prototype the future ___,Workshop,,makersvlc@gmail.com,facebook.com/makersvlc,,https://www.facebook.com/MakersVLC,39.472967,-0.353655,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Makers_VLC,planned,,,,,12/31/12,,,12/26/12,1 to 50,,https://twitter.com/MakersVLC,,30___/month for a full-time membership,,,20m2,,,,,
Hackerspaces.org,,Maker Space (Newcastle),,United Kingdom,"18 New Bridge Street West,Newcastle upon Tyne, NE1 8AW, Newcastle upon Tyne, United Kingdom",Newcastle upon Tyne, Tyne and Wear,,Workshop,,,makerspace.org.uk,,https://www.facebook.com/makerspacenewcastle,"54 58'27"""," -1 36'38""",,,,Hackerspaces,,,"https://wiki.hackerspaces.org/MakerSpace_(Newcastle,_UK)",active,,,,https://groups.google.com/group/north-east-makers,10/10/13,,,5/18/10,1 to 50,http://makerspace.pbworks.com,https://twitter.com/maker_space,,"min _ç10 / month, please give more if you can.",,,,,,,,
Hackerspaces.org,,Makerspace Albany,,United States,Albany,Albany, Georgia,,Workshop,,makerspacealbany@gmail.com,makerspacealbany.com,,http://facebook.com/makerspacealbany,31.5767,-84.1717,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Makerspace_Albany,planned,,,,,8/5/13,yes,,6/18/12,1 to 50,,,,"$30 registration + 1st month, $20/monthly afterward.",,yes,6000 sq ft.,ChIJMaCIu3t58ogRbaXUryh5ymo,,,,
Hackerspaces.org,,Makerspace Anchorage,,United States,Anchorage,Anchorage, Alaska,The name of the meetup group is now Anchorage Makers and we have a real world space known as Anchoage Makerspace which has it's own page on this site. Check us out!,Workshop,,,meetup.com/anchorage-makers,,,61.1919,-149.762,,,,Hackerspaces,,,https://wiki.hackerspaces.org/Makerspace_Anchorage,planned,,,,,1/25/14,,,1/15/12,1 to 50,,,,0 - pending the establishment of a physical space.,,,,ChIJQ1aHn92XyFYR6SB-hE1ebO8,,,,
